Day,Day_month,Month,Year,TSVALUE_UPDATED
11,11-Mar,Mar,1997,0
12,12-Mar,Mar,1997,0
13,13-Mar,Mar,1997,0
14,14-Mar,Mar,1997,0
15,15-Mar,Mar,1997,0
16,16-Mar,Mar,1997,0
17,17-Mar,Mar,1997,0
18,18-Mar,Mar,1997,0
19,19-Mar,Mar,1997,0
20,20-Mar,Mar,1997,0
21,21-Mar,Mar,1997,1
22,22-Mar,Mar,1997,0
23,23-Mar,Mar,1997,0
24,24-Mar,Mar,1997,27
25,25-Mar,Mar,1997,5
26,26-Mar,Mar,1997,0
27,27-Mar,Mar,1997,0
28,28-Mar,Mar,1997,0
29,29-Mar,Mar,1997,0
30,30-Mar,Mar,1997,0
31,31-Mar,Mar,1997,0
1,1-Apr,Apr,1997,0
2,2-Apr,Apr,1997,2
3,3-Apr,Apr,1997,0
4,4-Apr,Apr,1997,0
5,5-Apr,Apr,1997,0
6,6-Apr,Apr,1997,0
7,7-Apr,Apr,1997,0
8,8-Apr,Apr,1997,0
9,9-Apr,Apr,1997,2
10,10-Apr,Apr,1997,6
11,11-Apr,Apr,1997,10
12,12-Apr,Apr,1997,0
13,13-Apr,Apr,1997,18
14,14-Apr,Apr,1997,4
15,15-Apr,Apr,1997,0
16,16-Apr,Apr,1997,0
17,17-Apr,Apr,1997,6
18,18-Apr,Apr,1997,1
19,19-Apr,Apr,1997,0
20,20-Apr,Apr,1997,0
21,21-Apr,Apr,1997,0
22,22-Apr,Apr,1997,0
23,23-Apr,Apr,1997,0
24,24-Apr,Apr,1997,0
25,25-Apr,Apr,1997,0
26,26-Apr,Apr,1997,0
27,27-Apr,Apr,1997,0
28,28-Apr,Apr,1997,0
29,29-Apr,Apr,1997,0
30,30-Apr,Apr,1997,0
1,1-May,May,1997,0
2,2-May,May,1997,0
3,3-May,May,1997,0
4,4-May,May,1997,0
5,5-May,May,1997,0
6,6-May,May,1997,0
7,7-May,May,1997,0
8,8-May,May,1997,0
9,9-May,May,1997,0
10,10-May,May,1997,0
11,11-May,May,1997,0
12,12-May,May,1997,0
13,13-May,May,1997,0
14,14-May,May,1997,0
15,15-May,May,1997,0
16,16-May,May,1997,0
17,17-May,May,1997,0
18,18-May,May,1997,0
19,19-May,May,1997,26
20,20-May,May,1997,75
21,21-May,May,1997,0
22,22-May,May,1997,0
23,23-May,May,1997,3
24,24-May,May,1997,41
25,25-May,May,1997,9
26,26-May,May,1997,15
27,27-May,May,1997,15
28,28-May,May,1997,8
29,29-May,May,1997,49
30,30-May,May,1997,2
31,31-May,May,1997,0
1,1-Jun,Jun,1997,0
2,2-Jun,Jun,1997,0
3,3-Jun,Jun,1997,0
4,4-Jun,Jun,1997,15
5,5-Jun,Jun,1997,0
6,6-Jun,Jun,1997,0
7,7-Jun,Jun,1997,29
8,8-Jun,Jun,1997,7
9,9-Jun,Jun,1997,1
10,10-Jun,Jun,1997,0
11,11-Jun,Jun,1997,0
12,12-Jun,Jun,1997,7
13,13-Jun,Jun,1997,1
14,14-Jun,Jun,1997,15
15,15-Jun,Jun,1997,118
16,16-Jun,Jun,1997,71
17,17-Jun,Jun,1997,0
18,18-Jun,Jun,1997,27
19,19-Jun,Jun,1997,17
20,20-Jun,Jun,1997,23
21,21-Jun,Jun,1997,109
22,22-Jun,Jun,1997,8
23,23-Jun,Jun,1997,0
24,24-Jun,Jun,1997,52
25,25-Jun,Jun,1997,1
26,26-Jun,Jun,1997,13
27,27-Jun,Jun,1997,45
28,28-Jun,Jun,1997,6
29,29-Jun,Jun,1997,3
30,30-Jun,Jun,1997,17
1,1-Jul,Jul,1997,115
2,2-Jul,Jul,1997,48
3,3-Jul,Jul,1997,64
4,4-Jul,Jul,1997,21
5,5-Jul,Jul,1997,99
6,6-Jul,Jul,1997,78
7,7-Jul,Jul,1997,47
8,8-Jul,Jul,1997,12
9,9-Jul,Jul,1997,84
10,10-Jul,Jul,1997,33
11,11-Jul,Jul,1997,27
12,12-Jul,Jul,1997,26
13,13-Jul,Jul,1997,27
14,14-Jul,Jul,1997,5
15,15-Jul,Jul,1997,4
16,16-Jul,Jul,1997,1
17,17-Jul,Jul,1997,7
18,18-Jul,Jul,1997,44
19,19-Jul,Jul,1997,48
20,20-Jul,Jul,1997,64
21,21-Jul,Jul,1997,133
22,22-Jul,Jul,1997,112
23,23-Jul,Jul,1997,37
24,24-Jul,Jul,1997,11
25,25-Jul,Jul,1997,0
26,26-Jul,Jul,1997,19
27,27-Jul,Jul,1997,0
28,28-Jul,Jul,1997,7
29,29-Jul,Jul,1997,21
30,30-Jul,Jul,1997,75
31,31-Jul,Jul,1997,84
1,1-Aug,Aug,1997,115
2,2-Aug,Aug,1997,125
3,3-Aug,Aug,1997,73
4,4-Aug,Aug,1997,0
5,5-Aug,Aug,1997,22
6,6-Aug,Aug,1997,44
7,7-Aug,Aug,1997,3
8,8-Aug,Aug,1997,4
9,9-Aug,Aug,1997,0
10,10-Aug,Aug,1997,25
11,11-Aug,Aug,1997,34
12,12-Aug,Aug,1997,26
13,13-Aug,Aug,1997,34
14,14-Aug,Aug,1997,68
15,15-Aug,Aug,1997,42
16,16-Aug,Aug,1997,0
17,17-Aug,Aug,1997,4
18,18-Aug,Aug,1997,0
19,19-Aug,Aug,1997,3
20,20-Aug,Aug,1997,7
21,21-Aug,Aug,1997,3
22,22-Aug,Aug,1997,0
23,23-Aug,Aug,1997,0
24,24-Aug,Aug,1997,0
25,25-Aug,Aug,1997,0
26,26-Aug,Aug,1997,23
27,27-Aug,Aug,1997,0
28,28-Aug,Aug,1997,0
29,29-Aug,Aug,1997,62
30,30-Aug,Aug,1997,11
31,31-Aug,Aug,1997,14
1,1-Sep,Sep,1997,0
2,2-Sep,Sep,1997,0
3,3-Sep,Sep,1997,0
4,4-Sep,Sep,1997,38
5,5-Sep,Sep,1997,12
6,6-Sep,Sep,1997,60
7,7-Sep,Sep,1997,42
8,8-Sep,Sep,1997,141
9,9-Sep,Sep,1997,0
10,10-Sep,Sep,1997,0
11,11-Sep,Sep,1997,0
12,12-Sep,Sep,1997,0
13,13-Sep,Sep,1997,3
14,14-Sep,Sep,1997,63
15,15-Sep,Sep,1997,21
16,16-Sep,Sep,1997,0
17,17-Sep,Sep,1997,0
18,18-Sep,Sep,1997,10
19,19-Sep,Sep,1997,4
20,20-Sep,Sep,1997,0
21,21-Sep,Sep,1997,0
22,22-Sep,Sep,1997,0
23,23-Sep,Sep,1997,9
24,24-Sep,Sep,1997,0
25,25-Sep,Sep,1997,87
26,26-Sep,Sep,1997,59
27,27-Sep,Sep,1997,63
28,28-Sep,Sep,1997,13
29,29-Sep,Sep,1997,19
30,30-Sep,Sep,1997,22
1,1-Oct,Oct,1997,10
2,2-Oct,Oct,1997,4
3,3-Oct,Oct,1997,0
4,4-Oct,Oct,1997,0
5,5-Oct,Oct,1997,0
6,6-Oct,Oct,1997,0
7,7-Oct,Oct,1997,0
8,8-Oct,Oct,1997,5
9,9-Oct,Oct,1997,4
10,10-Oct,Oct,1997,0
11,11-Oct,Oct,1997,0
12,12-Oct,Oct,1997,0
13,13-Oct,Oct,1997,0
14,14-Oct,Oct,1997,0
15,15-Oct,Oct,1997,0
16,16-Oct,Oct,1997,0
17,17-Oct,Oct,1997,0
18,18-Oct,Oct,1997,0
19,19-Oct,Oct,1997,0
20,20-Oct,Oct,1997,0
21,21-Oct,Oct,1997,0
22,22-Oct,Oct,1997,0
23,23-Oct,Oct,1997,0
24,24-Oct,Oct,1997,0
25,25-Oct,Oct,1997,0
26,26-Oct,Oct,1997,0
27,27-Oct,Oct,1997,0
28,28-Oct,Oct,1997,0
29,29-Oct,Oct,1997,0
30,30-Oct,Oct,1997,0
31,31-Oct,Oct,1997,0
1,1-Nov,Nov,1997,0
2,2-Nov,Nov,1997,0
3,3-Nov,Nov,1997,0
4,4-Nov,Nov,1997,0
5,5-Nov,Nov,1997,0
6,6-Nov,Nov,1997,0
7,7-Nov,Nov,1997,0
8,8-Nov,Nov,1997,32
9,9-Nov,Nov,1997,0
10,10-Nov,Nov,1997,0
11,11-Nov,Nov,1997,5
12,12-Nov,Nov,1997,6
13,13-Nov,Nov,1997,3
14,14-Nov,Nov,1997,0
15,15-Nov,Nov,1997,0
16,16-Nov,Nov,1997,0
17,17-Nov,Nov,1997,0
18,18-Nov,Nov,1997,0
19,19-Nov,Nov,1997,0
20,20-Nov,Nov,1997,3
21,21-Nov,Nov,1997,0
22,22-Nov,Nov,1997,0
23,23-Nov,Nov,1997,0
24,24-Nov,Nov,1997,0
25,25-Nov,Nov,1997,0
26,26-Nov,Nov,1997,0
27,27-Nov,Nov,1997,0
28,28-Nov,Nov,1997,0
29,29-Nov,Nov,1997,0
30,30-Nov,Nov,1997,0
1,1-Dec,Dec,1997,0
2,2-Dec,Dec,1997,0
3,3-Dec,Dec,1997,0
4,4-Dec,Dec,1997,0
5,5-Dec,Dec,1997,0
6,6-Dec,Dec,1997,0
7,7-Dec,Dec,1997,0
8,8-Dec,Dec,1997,0
9,9-Dec,Dec,1997,0
10,10-Dec,Dec,1997,0
11,11-Dec,Dec,1997,10
12,12-Dec,Dec,1997,0
13,13-Dec,Dec,1997,0
14,14-Dec,Dec,1997,0
15,15-Dec,Dec,1997,5
16,16-Dec,Dec,1997,0
17,17-Dec,Dec,1997,0
18,18-Dec,Dec,1997,1
19,19-Dec,Dec,1997,0
20,20-Dec,Dec,1997,0
21,21-Dec,Dec,1997,0
22,22-Dec,Dec,1997,0
23,23-Dec,Dec,1997,0
24,24-Dec,Dec,1997,0
25,25-Dec,Dec,1997,0
26,26-Dec,Dec,1997,0
27,27-Dec,Dec,1997,0
28,28-Dec,Dec,1997,0
29,29-Dec,Dec,1997,0
30,30-Dec,Dec,1997,0
31,31-Dec,Dec,1997,0
1,1-Jan,Jan,1998,0
2,2-Jan,Jan,1998,0
3,3-Jan,Jan,1998,0
4,4-Jan,Jan,1998,0
5,5-Jan,Jan,1998,0
6,6-Jan,Jan,1998,0
7,7-Jan,Jan,1998,0
8,8-Jan,Jan,1998,0
9,9-Jan,Jan,1998,0
10,10-Jan,Jan,1998,0
11,11-Jan,Jan,1998,0
12,12-Jan,Jan,1998,0
13,13-Jan,Jan,1998,0
14,14-Jan,Jan,1998,0
15,15-Jan,Jan,1998,0
16,16-Jan,Jan,1998,0
17,17-Jan,Jan,1998,0
18,18-Jan,Jan,1998,0
19,19-Jan,Jan,1998,2
20,20-Jan,Jan,1998,0
21,21-Jan,Jan,1998,0
22,22-Jan,Jan,1998,0
23,23-Jan,Jan,1998,0
24,24-Jan,Jan,1998,0
25,25-Jan,Jan,1998,0
26,26-Jan,Jan,1998,0
27,27-Jan,Jan,1998,0
28,28-Jan,Jan,1998,0
29,29-Jan,Jan,1998,0
30,30-Jan,Jan,1998,0
31,31-Jan,Jan,1998,0
1,1-Feb,Feb,1998,0
2,2-Feb,Feb,1998,0
3,3-Feb,Feb,1998,0
4,4-Feb,Feb,1998,0
5,5-Feb,Feb,1998,0
6,6-Feb,Feb,1998,0
7,7-Feb,Feb,1998,0
8,8-Feb,Feb,1998,0
9,9-Feb,Feb,1998,0
10,10-Feb,Feb,1998,0
11,11-Feb,Feb,1998,0
12,12-Feb,Feb,1998,0
13,13-Feb,Feb,1998,0
14,14-Feb,Feb,1998,0
15,15-Feb,Feb,1998,0
16,16-Feb,Feb,1998,0
17,17-Feb,Feb,1998,0
18,18-Feb,Feb,1998,0
19,19-Feb,Feb,1998,0
20,20-Feb,Feb,1998,0
21,21-Feb,Feb,1998,0
22,22-Feb,Feb,1998,0
23,23-Feb,Feb,1998,0
24,24-Feb,Feb,1998,0
25,25-Feb,Feb,1998,0
26,26-Feb,Feb,1998,0
27,27-Feb,Feb,1998,0
28,28-Feb,Feb,1998,0
1,1-Mar,Mar,1998,0
2,2-Mar,Mar,1998,0
3,3-Mar,Mar,1998,0
4,4-Mar,Mar,1998,0
5,5-Mar,Mar,1998,0
6,6-Mar,Mar,1998,0
7,7-Mar,Mar,1998,0
8,8-Mar,Mar,1998,0
9,9-Mar,Mar,1998,0
10,10-Mar,Mar,1998,0
11,11-Mar,Mar,1998,0
12,12-Mar,Mar,1998,0
13,13-Mar,Mar,1998,0
14,14-Mar,Mar,1998,0
15,15-Mar,Mar,1998,0
16,16-Mar,Mar,1998,0
17,17-Mar,Mar,1998,0
18,18-Mar,Mar,1998,0
19,19-Mar,Mar,1998,0
20,20-Mar,Mar,1998,0
21,21-Mar,Mar,1998,0
22,22-Mar,Mar,1998,0
23,23-Mar,Mar,1998,0
24,24-Mar,Mar,1998,0
25,25-Mar,Mar,1998,0
26,26-Mar,Mar,1998,13
27,27-Mar,Mar,1998,0
28,28-Mar,Mar,1998,0
29,29-Mar,Mar,1998,0
30,30-Mar,Mar,1998,0
31,31-Mar,Mar,1998,0
1,1-Apr,Apr,1998,0
2,2-Apr,Apr,1998,0
3,3-Apr,Apr,1998,0
4,4-Apr,Apr,1998,0
5,5-Apr,Apr,1998,0
6,6-Apr,Apr,1998,0
7,7-Apr,Apr,1998,0
8,8-Apr,Apr,1998,4
9,9-Apr,Apr,1998,0
10,10-Apr,Apr,1998,0
11,11-Apr,Apr,1998,0
12,12-Apr,Apr,1998,0
13,13-Apr,Apr,1998,0
14,14-Apr,Apr,1998,0
15,15-Apr,Apr,1998,0
16,16-Apr,Apr,1998,0
17,17-Apr,Apr,1998,0
18,18-Apr,Apr,1998,0
19,19-Apr,Apr,1998,0
20,20-Apr,Apr,1998,0
21,21-Apr,Apr,1998,0
22,22-Apr,Apr,1998,7
23,23-Apr,Apr,1998,43
24,24-Apr,Apr,1998,34
25,25-Apr,Apr,1998,0
26,26-Apr,Apr,1998,0
27,27-Apr,Apr,1998,0
28,28-Apr,Apr,1998,0
29,29-Apr,Apr,1998,0
30,30-Apr,Apr,1998,0
1,1-May,May,1998,0
2,2-May,May,1998,0
3,3-May,May,1998,0
4,4-May,May,1998,0
5,5-May,May,1998,0
6,6-May,May,1998,25
7,7-May,May,1998,0
8,8-May,May,1998,0
9,9-May,May,1998,0
10,10-May,May,1998,0
11,11-May,May,1998,0
12,12-May,May,1998,0
13,13-May,May,1998,0
14,14-May,May,1998,0
15,15-May,May,1998,0
16,16-May,May,1998,0
17,17-May,May,1998,0
18,18-May,May,1998,0
19,19-May,May,1998,17
20,20-May,May,1998,104
21,21-May,May,1998,90
22,22-May,May,1998,0
23,23-May,May,1998,18
24,24-May,May,1998,0
25,25-May,May,1998,3
26,26-May,May,1998,18
27,27-May,May,1998,96
28,28-May,May,1998,33
29,29-May,May,1998,25
30,30-May,May,1998,0
31,31-May,May,1998,0
1,1-Jun,Jun,1998,0
2,2-Jun,Jun,1998,0
3,3-Jun,Jun,1998,0
4,4-Jun,Jun,1998,0
5,5-Jun,Jun,1998,0
6,6-Jun,Jun,1998,0
7,7-Jun,Jun,1998,13
8,8-Jun,Jun,1998,11
9,9-Jun,Jun,1998,7
10,10-Jun,Jun,1998,106
11,11-Jun,Jun,1998,0
12,12-Jun,Jun,1998,3
13,13-Jun,Jun,1998,2
14,14-Jun,Jun,1998,0
15,15-Jun,Jun,1998,13
16,16-Jun,Jun,1998,17
17,17-Jun,Jun,1998,2
18,18-Jun,Jun,1998,0
19,19-Jun,Jun,1998,25
20,20-Jun,Jun,1998,8
21,21-Jun,Jun,1998,32
22,22-Jun,Jun,1998,10
23,23-Jun,Jun,1998,30
24,24-Jun,Jun,1998,55
25,25-Jun,Jun,1998,7
26,26-Jun,Jun,1998,34
27,27-Jun,Jun,1998,14
28,28-Jun,Jun,1998,23
29,29-Jun,Jun,1998,12
30,30-Jun,Jun,1998,0
1,1-Jul,Jul,1998,1
2,2-Jul,Jul,1998,2
3,3-Jul,Jul,1998,87
4,4-Jul,Jul,1998,131
5,5-Jul,Jul,1998,142
6,6-Jul,Jul,1998,44
7,7-Jul,Jul,1998,130
8,8-Jul,Jul,1998,108
9,9-Jul,Jul,1998,25
10,10-Jul,Jul,1998,11
11,11-Jul,Jul,1998,34
12,12-Jul,Jul,1998,93
13,13-Jul,Jul,1998,72
14,14-Jul,Jul,1998,66
15,15-Jul,Jul,1998,2
16,16-Jul,Jul,1998,14
17,17-Jul,Jul,1998,78
18,18-Jul,Jul,1998,144
19,19-Jul,Jul,1998,15
20,20-Jul,Jul,1998,0
21,21-Jul,Jul,1998,0
22,22-Jul,Jul,1998,0
23,23-Jul,Jul,1998,7
24,24-Jul,Jul,1998,15
25,25-Jul,Jul,1998,8
26,26-Jul,Jul,1998,16
27,27-Jul,Jul,1998,2
28,28-Jul,Jul,1998,11
29,29-Jul,Jul,1998,4
30,30-Jul,Jul,1998,13
31,31-Jul,Jul,1998,0
1,1-Aug,Aug,1998,0
2,2-Aug,Aug,1998,5
3,3-Aug,Aug,1998,44
4,4-Aug,Aug,1998,24
5,5-Aug,Aug,1998,233
6,6-Aug,Aug,1998,143
7,7-Aug,Aug,1998,76
8,8-Aug,Aug,1998,17
9,9-Aug,Aug,1998,5
10,10-Aug,Aug,1998,3
11,11-Aug,Aug,1998,32
12,12-Aug,Aug,1998,43
13,13-Aug,Aug,1998,75
14,14-Aug,Aug,1998,227
15,15-Aug,Aug,1998,78
16,16-Aug,Aug,1998,11
17,17-Aug,Aug,1998,0
18,18-Aug,Aug,1998,43
19,19-Aug,Aug,1998,0
20,20-Aug,Aug,1998,0
21,21-Aug,Aug,1998,0
22,22-Aug,Aug,1998,0
23,23-Aug,Aug,1998,0
24,24-Aug,Aug,1998,2
25,25-Aug,Aug,1998,36
26,26-Aug,Aug,1998,75
27,27-Aug,Aug,1998,48
28,28-Aug,Aug,1998,23
29,29-Aug,Aug,1998,90
30,30-Aug,Aug,1998,100
31,31-Aug,Aug,1998,41
1,1-Sep,Sep,1998,43
2,2-Sep,Sep,1998,20
3,3-Sep,Sep,1998,3
4,4-Sep,Sep,1998,5
5,5-Sep,Sep,1998,3
6,6-Sep,Sep,1998,26
7,7-Sep,Sep,1998,4
8,8-Sep,Sep,1998,81
9,9-Sep,Sep,1998,76
10,10-Sep,Sep,1998,32
11,11-Sep,Sep,1998,4
12,12-Sep,Sep,1998,16
13,13-Sep,Sep,1998,0
14,14-Sep,Sep,1998,0
15,15-Sep,Sep,1998,0
16,16-Sep,Sep,1998,0
17,17-Sep,Sep,1998,0
18,18-Sep,Sep,1998,0
19,19-Sep,Sep,1998,0
20,20-Sep,Sep,1998,0
21,21-Sep,Sep,1998,0
22,22-Sep,Sep,1998,0
23,23-Sep,Sep,1998,0
24,24-Sep,Sep,1998,0
25,25-Sep,Sep,1998,0
26,26-Sep,Sep,1998,0
27,27-Sep,Sep,1998,0
28,28-Sep,Sep,1998,4
29,29-Sep,Sep,1998,0
30,30-Sep,Sep,1998,3
1,1-Oct,Oct,1998,0
2,2-Oct,Oct,1998,0
3,3-Oct,Oct,1998,0
4,4-Oct,Oct,1998,0
5,5-Oct,Oct,1998,0
6,6-Oct,Oct,1998,0
7,7-Oct,Oct,1998,0
8,8-Oct,Oct,1998,0
9,9-Oct,Oct,1998,0
10,10-Oct,Oct,1998,0
11,11-Oct,Oct,1998,0
12,12-Oct,Oct,1998,0
13,13-Oct,Oct,1998,0
14,14-Oct,Oct,1998,38
15,15-Oct,Oct,1998,12
16,16-Oct,Oct,1998,14
17,17-Oct,Oct,1998,4
18,18-Oct,Oct,1998,20
19,19-Oct,Oct,1998,0
20,20-Oct,Oct,1998,12
21,21-Oct,Oct,1998,49
22,22-Oct,Oct,1998,10
23,23-Oct,Oct,1998,0
24,24-Oct,Oct,1998,0
25,25-Oct,Oct,1998,0
26,26-Oct,Oct,1998,0
27,27-Oct,Oct,1998,0
28,28-Oct,Oct,1998,0
29,29-Oct,Oct,1998,0
30,30-Oct,Oct,1998,0
31,31-Oct,Oct,1998,0
1,1-Nov,Nov,1998,0
2,2-Nov,Nov,1998,0
3,3-Nov,Nov,1998,0
4,4-Nov,Nov,1998,0
5,5-Nov,Nov,1998,0
6,6-Nov,Nov,1998,0
7,7-Nov,Nov,1998,0
8,8-Nov,Nov,1998,0
9,9-Nov,Nov,1998,0
10,10-Nov,Nov,1998,0
11,11-Nov,Nov,1998,0
12,12-Nov,Nov,1998,0
13,13-Nov,Nov,1998,0
14,14-Nov,Nov,1998,0
15,15-Nov,Nov,1998,0
16,16-Nov,Nov,1998,0
17,17-Nov,Nov,1998,0
18,18-Nov,Nov,1998,0
19,19-Nov,Nov,1998,0
20,20-Nov,Nov,1998,0
21,21-Nov,Nov,1998,0
22,22-Nov,Nov,1998,0
23,23-Nov,Nov,1998,70
24,24-Nov,Nov,1998,9
25,25-Nov,Nov,1998,0
26,26-Nov,Nov,1998,0
27,27-Nov,Nov,1998,0
28,28-Nov,Nov,1998,0
29,29-Nov,Nov,1998,0
30,30-Nov,Nov,1998,0
1,1-Dec,Dec,1998,0
2,2-Dec,Dec,1998,0
3,3-Dec,Dec,1998,0
4,4-Dec,Dec,1998,0
5,5-Dec,Dec,1998,0
6,6-Dec,Dec,1998,0
7,7-Dec,Dec,1998,0
8,8-Dec,Dec,1998,0
9,9-Dec,Dec,1998,0
10,10-Dec,Dec,1998,0
11,11-Dec,Dec,1998,0
12,12-Dec,Dec,1998,0
13,13-Dec,Dec,1998,0
14,14-Dec,Dec,1998,0
15,15-Dec,Dec,1998,0
16,16-Dec,Dec,1998,0
17,17-Dec,Dec,1998,0
18,18-Dec,Dec,1998,0
19,19-Dec,Dec,1998,0
20,20-Dec,Dec,1998,0
21,21-Dec,Dec,1998,0
22,22-Dec,Dec,1998,0
23,23-Dec,Dec,1998,0
24,24-Dec,Dec,1998,0
25,25-Dec,Dec,1998,0
26,26-Dec,Dec,1998,0
27,27-Dec,Dec,1998,0
28,28-Dec,Dec,1998,0
29,29-Dec,Dec,1998,0
30,30-Dec,Dec,1998,0
31,31-Dec,Dec,1998,0
1,1-Jan,Jan,1999,0
2,2-Jan,Jan,1999,0
3,3-Jan,Jan,1999,0
4,4-Jan,Jan,1999,0
5,5-Jan,Jan,1999,0
6,6-Jan,Jan,1999,0
7,7-Jan,Jan,1999,0
8,8-Jan,Jan,1999,0
9,9-Jan,Jan,1999,0
10,10-Jan,Jan,1999,0
11,11-Jan,Jan,1999,0
12,12-Jan,Jan,1999,0
13,13-Jan,Jan,1999,0
14,14-Jan,Jan,1999,0
15,15-Jan,Jan,1999,0
16,16-Jan,Jan,1999,0
17,17-Jan,Jan,1999,0
18,18-Jan,Jan,1999,0
19,19-Jan,Jan,1999,0
20,20-Jan,Jan,1999,0
21,21-Jan,Jan,1999,0
22,22-Jan,Jan,1999,0
23,23-Jan,Jan,1999,0
24,24-Jan,Jan,1999,0
25,25-Jan,Jan,1999,0
26,26-Jan,Jan,1999,0
27,27-Jan,Jan,1999,0
28,28-Jan,Jan,1999,0
29,29-Jan,Jan,1999,0
30,30-Jan,Jan,1999,0
31,31-Jan,Jan,1999,0
1,1-Feb,Feb,1999,0
2,2-Feb,Feb,1999,0
3,3-Feb,Feb,1999,0
4,4-Feb,Feb,1999,0
5,5-Feb,Feb,1999,0
6,6-Feb,Feb,1999,0
7,7-Feb,Feb,1999,0
8,8-Feb,Feb,1999,0
9,9-Feb,Feb,1999,0
10,10-Feb,Feb,1999,0
11,11-Feb,Feb,1999,0
12,12-Feb,Feb,1999,0
13,13-Feb,Feb,1999,0
14,14-Feb,Feb,1999,0
15,15-Feb,Feb,1999,0
16,16-Feb,Feb,1999,0
17,17-Feb,Feb,1999,0
18,18-Feb,Feb,1999,0
19,19-Feb,Feb,1999,0
20,20-Feb,Feb,1999,0
21,21-Feb,Feb,1999,0
22,22-Feb,Feb,1999,0
23,23-Feb,Feb,1999,0
24,24-Feb,Feb,1999,0
25,25-Feb,Feb,1999,0
26,26-Feb,Feb,1999,0
27,27-Feb,Feb,1999,0
28,28-Feb,Feb,1999,0
1,1-Mar,Mar,1999,0
2,2-Mar,Mar,1999,0
3,3-Mar,Mar,1999,0
4,4-Mar,Mar,1999,0
5,5-Mar,Mar,1999,0
6,6-Mar,Mar,1999,0
7,7-Mar,Mar,1999,0
8,8-Mar,Mar,1999,0
9,9-Mar,Mar,1999,0
10,10-Mar,Mar,1999,0
11,11-Mar,Mar,1999,0
12,12-Mar,Mar,1999,0
13,13-Mar,Mar,1999,0
14,14-Mar,Mar,1999,0
15,15-Mar,Mar,1999,0
16,16-Mar,Mar,1999,0
17,17-Mar,Mar,1999,0
18,18-Mar,Mar,1999,0
19,19-Mar,Mar,1999,0
20,20-Mar,Mar,1999,0
21,21-Mar,Mar,1999,0
22,22-Mar,Mar,1999,0
23,23-Mar,Mar,1999,0
24,24-Mar,Mar,1999,0
25,25-Mar,Mar,1999,0
26,26-Mar,Mar,1999,0
27,27-Mar,Mar,1999,0
28,28-Mar,Mar,1999,0
29,29-Mar,Mar,1999,0
30,30-Mar,Mar,1999,0
31,31-Mar,Mar,1999,0
1,1-Apr,Apr,1999,0
2,2-Apr,Apr,1999,0
3,3-Apr,Apr,1999,0
4,4-Apr,Apr,1999,0
5,5-Apr,Apr,1999,0
6,6-Apr,Apr,1999,0
7,7-Apr,Apr,1999,0
8,8-Apr,Apr,1999,0
9,9-Apr,Apr,1999,0
10,10-Apr,Apr,1999,0
11,11-Apr,Apr,1999,0
12,12-Apr,Apr,1999,0
13,13-Apr,Apr,1999,0
14,14-Apr,Apr,1999,0
15,15-Apr,Apr,1999,0
16,16-Apr,Apr,1999,0
17,17-Apr,Apr,1999,0
18,18-Apr,Apr,1999,0
19,19-Apr,Apr,1999,0
20,20-Apr,Apr,1999,0
21,21-Apr,Apr,1999,0
22,22-Apr,Apr,1999,0
23,23-Apr,Apr,1999,0
24,24-Apr,Apr,1999,0
25,25-Apr,Apr,1999,0
26,26-Apr,Apr,1999,0
27,27-Apr,Apr,1999,0
28,28-Apr,Apr,1999,0
29,29-Apr,Apr,1999,0
30,30-Apr,Apr,1999,0
1,1-May,May,1999,0
2,2-May,May,1999,0
3,3-May,May,1999,0
4,4-May,May,1999,0
5,5-May,May,1999,0
6,6-May,May,1999,18
7,7-May,May,1999,10
8,8-May,May,1999,21
9,9-May,May,1999,26
10,10-May,May,1999,0
11,11-May,May,1999,0
12,12-May,May,1999,6
13,13-May,May,1999,0
14,14-May,May,1999,0
15,15-May,May,1999,1
16,16-May,May,1999,2
17,17-May,May,1999,25
18,18-May,May,1999,0
19,19-May,May,1999,19
20,20-May,May,1999,30
21,21-May,May,1999,7
22,22-May,May,1999,31
23,23-May,May,1999,57
24,24-May,May,1999,11
25,25-May,May,1999,3
26,26-May,May,1999,19
27,27-May,May,1999,20
28,28-May,May,1999,21
29,29-May,May,1999,80
30,30-May,May,1999,222
31,31-May,May,1999,0
1,1-Jun,Jun,1999,0
2,2-Jun,Jun,1999,0
3,3-Jun,Jun,1999,35
4,4-Jun,Jun,1999,30
5,5-Jun,Jun,1999,7
6,6-Jun,Jun,1999,0
7,7-Jun,Jun,1999,0
8,8-Jun,Jun,1999,0
9,9-Jun,Jun,1999,19
10,10-Jun,Jun,1999,6
11,11-Jun,Jun,1999,45
12,12-Jun,Jun,1999,56
13,13-Jun,Jun,1999,0
14,14-Jun,Jun,1999,0
15,15-Jun,Jun,1999,2
16,16-Jun,Jun,1999,2
17,17-Jun,Jun,1999,25
18,18-Jun,Jun,1999,27
19,19-Jun,Jun,1999,30
20,20-Jun,Jun,1999,116
21,21-Jun,Jun,1999,96
22,22-Jun,Jun,1999,54
23,23-Jun,Jun,1999,98
24,24-Jun,Jun,1999,141
25,25-Jun,Jun,1999,45
26,26-Jun,Jun,1999,20
27,27-Jun,Jun,1999,6
28,28-Jun,Jun,1999,68
29,29-Jun,Jun,1999,41
30,30-Jun,Jun,1999,13
1,1-Jul,Jul,1999,93
