Day,Day_month,Month,Year,TSVALUE_UPDATED
04,04-Aug,Aug,1948,16
05,05-Aug,Aug,1948,33
06,06-Aug,Aug,1948,19
07,07-Aug,Aug,1948,2
08,08-Aug,Aug,1948,0
09,09-Aug,Aug,1948,1
10,10-Aug,Aug,1948,1
11,11-Aug,Aug,1948,4
12,12-Aug,Aug,1948,0
13,13-Aug,Aug,1948,0
14,14-Aug,Aug,1948,8
15,15-Aug,Aug,1948,45
16,16-Aug,Aug,1948,51
17,17-Aug,Aug,1948,125
18,18-Aug,Aug,1948,258
19,19-Aug,Aug,1948,0
20,20-Aug,Aug,1948,1
21,21-Aug,Aug,1948,0
22,22-Aug,Aug,1948,0
23,23-Aug,Aug,1948,0
24,24-Aug,Aug,1948,0
25,25-Aug,Aug,1948,16
26,26-Aug,Aug,1948,0
27,27-Aug,Aug,1948,9
28,28-Aug,Aug,1948,18
29,29-Aug,Aug,1948,14
30,30-Aug,Aug,1948,15
31,31-Aug,Aug,1948,9
01,01-Sep,Sep,1948,6
02,02-Sep,Sep,1948,6
03,03-Sep,Sep,1948,24
04,04-Sep,Sep,1948,2
05,05-Sep,Sep,1948,0
06,06-Sep,Sep,1948,13
07,07-Sep,Sep,1948,2
08,08-Sep,Sep,1948,1
09,09-Sep,Sep,1948,6
10,10-Sep,Sep,1948,23
11,11-Sep,Sep,1948,57
12,12-Sep,Sep,1948,24
13,13-Sep,Sep,1948,17
14,14-Sep,Sep,1948,46
15,15-Sep,Sep,1948,3
16,16-Sep,Sep,1948,0
17,17-Sep,Sep,1948,0
18,18-Sep,Sep,1948,2
19,19-Sep,Sep,1948,0
20,20-Sep,Sep,1948,3
21,21-Sep,Sep,1948,0
22,22-Sep,Sep,1948,1
23,23-Sep,Sep,1948,0
24,24-Sep,Sep,1948,0
25,25-Sep,Sep,1948,8
26,26-Sep,Sep,1948,0
27,27-Sep,Sep,1948,9
28,28-Sep,Sep,1948,3
29,29-Sep,Sep,1948,0
30,30-Sep,Sep,1948,18
01,01-Oct,Oct,1948,80
02,02-Oct,Oct,1948,4
03,03-Oct,Oct,1948,25
04,04-Oct,Oct,1948,3
05,05-Oct,Oct,1948,0
06,06-Oct,Oct,1948,0
07,07-Oct,Oct,1948,2
08,08-Oct,Oct,1948,2
09,09-Oct,Oct,1948,0
10,10-Oct,Oct,1948,21
11,11-Oct,Oct,1948,23
12,12-Oct,Oct,1948,12
13,13-Oct,Oct,1948,17
14,14-Oct,Oct,1948,0
15,15-Oct,Oct,1948,0
16,16-Oct,Oct,1948,0
17,17-Oct,Oct,1948,0
18,18-Oct,Oct,1948,0
19,19-Oct,Oct,1948,0
20,20-Oct,Oct,1948,0
21,21-Oct,Oct,1948,0
22,22-Oct,Oct,1948,0
23,23-Oct,Oct,1948,0
24,24-Oct,Oct,1948,0
25,25-Oct,Oct,1948,0
26,26-Oct,Oct,1948,0
27,27-Oct,Oct,1948,0
28,28-Oct,Oct,1948,0
29,29-Oct,Oct,1948,0
30,30-Oct,Oct,1948,0
31,31-Oct,Oct,1948,0
01,01-Nov,Nov,1948,0
02,02-Nov,Nov,1948,0
03,03-Nov,Nov,1948,0
04,04-Nov,Nov,1948,20
05,05-Nov,Nov,1948,0
06,06-Nov,Nov,1948,0
07,07-Nov,Nov,1948,0
